Point	Label	1	2	3	4	5
575	U	1	0	1	0	1
576	A	0	0	0	0	1
577	F	0	0	1	1	0
578	C	0	0	0	1	1
579	N	0	1	1	1	0
580	H	0	1	0	0	0
581	O	0	1	1	1	1
582	W	1	0	1	1	1
583	N	0	1	1	1	0
584	C	0	0	0	1	1
585	L	0	1	1	0	0
586	J	0	1	0	1	0
587	F	0	0	1	1	0
588	C	0	0	0	1	1
589	M	0	1	1	0	1
590	C	0	0	0	1	1
591	N	0	1	1	1	0
592	M	0	1	1	0	1
593	B	0	0	0	1	0
594	H	0	1	0	0	0
595	I	0	1	0	0	1
596	L	0	1	1	0	0
597	N	0	1	1	1	0
598	I	0	1	0	0	1
599	I	0	1	0	0	1
600	L	0	1	1	0	0
601	N	0	1	1	1	0
602	N	0	1	1	1	0
603	K	0	1	0	1	1
604	R	1	0	0	1	0
605	U	1	0	1	0	1
606	L	0	1	1	0	0
607	A	0	0	0	0	1
608	X	0	0	0	0	0
609	N	0	1	1	1	0
610	N	0	1	1	1	0
611	N	0	1	1	1	0
612	I	0	1	0	0	1
613	I	0	1	0	0	1
614	M	0	1	1	0	1
615	X	0	0	0	0	0
