Point	Label	1	2	3	4	5
568	N	0	1	1	1	0
569	M	0	1	1	0	1
570	A	0	0	0	0	1
571	L	0	1	1	0	0
572	M	0	1	1	0	1
573	D	0	0	1	0	0
574	E	0	0	1	0	1
575	K	0	1	0	1	1
576	N	0	1	1	1	0
577	M	0	1	1	0	1
578	A	0	0	0	0	1
579	L	0	1	1	0	0
580	M	0	1	1	0	1
581	D	0	0	1	0	0
582	I	0	1	0	0	1
583	A	0	0	0	0	1
584	Q	1	0	0	0	1
585	F	0	0	1	1	0
586	S	1	0	0	1	1
587	Z	1	1	0	0	0
588	W	1	0	1	1	1
589	N	0	1	1	1	0
590	C	0	0	0	1	1
591	M	0	1	1	0	1
592	D	0	0	1	0	0
593	L	0	1	1	0	0
594	U	1	0	1	0	1
595	A	0	0	0	0	1
596	F	0	0	1	1	0
597	C	0	0	0	1	1
598	X	0	0	0	0	0
599	X	0	0	0	0	0
600	L	0	1	1	0	0
601	I	0	1	0	0	1
602	P	1	0	0	0	0
603	K	0	1	0	1	1
604	N	0	1	1	1	0
605	N	0	1	1	1	0
606	K	0	1	0	1	1
607	R	1	0	0	1	0
608	V	1	0	1	1	0
609	V	1	0	1	1	0
610	O	0	1	1	1	1
611	V	1	0	1	1	0
612	I	0	1	0	0	1
613	A	0	0	0	0	1
614	L	0	1	1	0	0
615	L	0	1	1	0	0
616	I	0	1	0	0	1
617	U	1	0	1	0	1
618	Q	1	0	0	0	1
619	F	0	0	1	1	0
620	S	1	0	0	1	1
621	Z	1	1	0	0	0
622	Z	1	1	0	0	0
623	Q	1	0	0	0	1
624	G	0	0	1	1	1
625	L	0	1	1	0	0
626	A	0	0	0	0	1
627	F	0	0	1	1	0
628	N	0	1	1	1	0
629	N	0	1	1	1	0
630	H	0	1	0	0	0
631	D	0	0	1	0	0
632	L	0	1	1	0	0
633	E	0	0	1	0	1
634	R	1	0	0	1	0
635	V	1	0	1	1	0
636	V	1	0	1	1	0
637	P	1	0	0	0	0
638	H	0	1	0	0	0
639	T	1	0	1	0	0
640	U	1	0	1	0	1
641	I	0	1	0	0	1
642	L	0	1	1	0	0
643	L	0	1	1	0	0
644	J	0	1	0	1	0
645	F	0	0	1	1	0
646	C	0	0	0	1	1
647	N	0	1	1	1	0
648	M	0	1	1	0	1
649	B	0	0	0	1	0
650	H	0	1	0	0	0
651	K	0	1	0	1	1
652	W	1	0	1	1	1
653	R	1	0	0	1	0
654	D	0	0	1	0	0
655	I	0	1	0	0	1
656	A	0	0	0	0	1
657	L	0	1	1	0	0
658	M	0	1	1	0	1
659	D	0	0	1	0	0
660	J	0	1	0	1	0
661	Z	1	1	0	0	0
662	R	1	0	0	1	0
663	V	1	0	1	1	0
664	I	0	1	0	0	1
665	A	0	0	0	0	1
666	P	1	0	0	0	0
667	W	1	0	1	1	1
668	J	0	1	0	1	0
669	F	0	0	1	1	0
670	C	0	0	0	1	1
671	N	0	1	1	1	0
672	N	0	1	1	1	0
673	C	0	0	0	1	1
674	Q	1	0	0	0	1
675	S	1	0	0	1	1
676	N	0	1	1	1	0
677	W	1	0	1	1	1
678	C	0	0	0	1	1
679	G	0	0	1	1	1
680	A	0	0	0	0	1
681	L	0	1	1	0	0
682	E	0	0	1	0	1
683	R	1	0	0	1	0
684	U	1	0	1	0	1
685	L	0	1	1	0	0
686	A	0	0	0	0	1
687	N	0	1	1	1	0
688	J	0	1	0	1	0
689	G	0	0	1	1	1
690	A	0	0	0	0	1
691	L	0	1	1	0	0
692	M	0	1	1	0	1
693	D	0	0	1	0	0
694	E	0	0	1	0	1
695	K	0	1	0	1	1
696	N	0	1	1	1	0
697	M	0	1	1	0	1
698	A	0	0	0	0	1
699	L	0	1	1	0	0
700	M	0	1	1	0	1
701	D	0	0	1	0	0
702	L	0	1	1	0	0
703	U	1	0	1	0	1
704	A	0	0	0	0	1
705	F	0	0	1	1	0
706	C	0	0	0	1	1
707	X	0	0	0	0	0
708	X	0	0	0	0	0
709	L	0	1	1	0	0
710	I	0	1	0	0	1
711	O	0	1	1	1	1
712	V	1	0	1	1	0
713	V	1	0	1	1	0
714	R	1	0	0	1	0
715	V	1	0	1	1	0
716	I	0	1	0	0	1
717	A	0	0	0	0	1
718	Q	1	0	0	0	1
719	F	0	0	1	1	0
720	R	1	0	0	1	0
721	V	1	0	1	1	0
722	K	0	1	0	1	1
723	C	0	0	0	1	1
724	N	0	1	1	1	0
725	N	0	1	1	1	0
726	K	0	1	0	1	1
727	W	1	0	1	1	1
728	R	1	0	0	1	0
729	D	0	0	1	0	0
730	I	0	1	0	0	1
731	A	0	0	0	0	1
732	N	0	1	1	1	0
733	J	0	1	0	1	0
734	G	0	0	1	1	1
735	A	0	0	0	0	1
736	L	0	1	1	0	0
737	M	0	1	1	0	1
738	D	0	0	1	0	0
739	E	0	0	1	0	1
740	K	0	1	0	1	1
741	N	0	1	1	1	0
742	N	0	1	1	1	0
743	K	0	1	0	1	1
744	W	1	0	1	1	1
745	S	1	0	0	1	1
746	H	0	1	0	0	0
747	R	1	0	0	1	0
748	D	0	0	1	0	0
749	J	0	1	0	1	0
750	Z	1	1	0	0	0
751	P	1	0	0	0	0
752	G	0	0	1	1	1
753	Q	1	0	0	0	1
754	Z	1	1	0	0	0
755	Z	1	1	0	0	0
756	S	1	0	0	1	1
757	F	0	0	1	1	0
758	N	0	1	1	1	0
759	C	0	0	0	1	1
760	G	0	0	1	1	1
761	L	0	1	1	0	0
762	L	0	1	1	0	0
763	E	0	0	1	0	1
764	B	0	0	0	1	0
765	N	0	1	1	1	0
766	H	0	1	0	0	0
767	O	0	1	1	1	1
768	V	1	0	1	1	0
769	W	1	0	1	1	1
770	S	1	0	0	1	1
771	Q	1	0	0	0	1
772	L	0	1	1	0	0
773	U	1	0	1	0	1
774	A	0	0	0	0	1
775	F	0	0	1	1	0
776	C	0	0	0	1	1
777	N	0	1	1	1	0
