Point	Label	1	2	3	4	5
484	G	0	0	1	1	1
485	Q	1	0	0	0	1
486	Z	1	1	0	0	0
487	W	1	0	1	1	1
488	C	0	0	0	1	1
489	G	0	0	1	1	1
490	A	0	0	0	0	1
491	N	0	1	1	1	0
492	C	0	0	0	1	1
493	G	0	0	1	1	1
494	L	0	1	1	0	0
495	L	0	1	1	0	0
496	E	0	0	1	0	1
497	B	0	0	0	1	0
498	N	0	1	1	1	0
499	H	0	1	0	0	0
500	O	0	1	1	1	1
501	V	1	0	1	1	0
502	U	1	0	1	0	1
503	U	1	0	1	0	1
504	Q	1	0	0	0	1
505	S	1	0	0	1	1
506	L	0	1	1	0	0
507	A	0	0	0	0	1
508	N	0	1	1	1	0
509	K	0	1	0	1	1
510	R	1	0	0	1	0
511	V	1	0	1	1	0
512	U	1	0	1	0	1
513	Q	1	0	0	0	1
514	S	1	0	0	1	1
515	N	0	1	1	1	0
516	W	1	0	1	1	1
517	C	0	0	0	1	1
518	G	0	0	1	1	1
519	A	0	0	0	0	1
520	L	0	1	1	0	0
521	E	0	0	1	0	1
522	R	1	0	0	1	0
523	U	1	0	1	0	1
524	L	0	1	1	0	0
525	A	0	0	0	0	1
526	N	0	1	1	1	0
527	K	0	1	0	1	1
528	S	1	0	0	1	1
529	E	0	0	1	0	1
530	T	1	0	1	0	0
531	J	0	1	0	1	0
532	G	0	0	1	1	1
533	A	0	0	0	0	1
534	L	0	1	1	0	0
535	M	0	1	1	0	1
536	D	0	0	1	0	0
537	E	0	0	1	0	1
538	K	0	1	0	1	1
539	N	0	1	1	1	0
540	M	0	1	1	0	1
541	A	0	0	0	0	1
542	L	0	1	1	0	0
543	L	0	1	1	0	0
544	I	0	1	0	0	1
545	O	0	1	1	1	1
546	V	1	0	1	1	0
547	W	1	0	1	1	1
548	S	1	0	0	1	1
549	Q	1	0	0	0	1
550	N	0	1	1	1	0
551	C	0	0	0	1	1
552	L	0	1	1	0	0
553	I	0	1	0	0	1
554	O	0	1	1	1	1
555	U	1	0	1	0	1
556	A	0	0	0	0	1
557	F	0	0	1	1	0
558	C	0	0	0	1	1
559	N	0	1	1	1	0
560	H	0	1	0	0	0
561	O	0	1	1	1	1
562	W	1	0	1	1	1
563	N	0	1	1	1	0
564	D	0	0	1	0	0
565	M	0	1	1	0	1
566	O	0	1	1	1	1
567	R	1	0	0	1	0
568	B	0	0	0	1	0
569	N	0	1	1	1	0
570	M	0	1	1	0	1
571	B	0	0	0	1	0
572	H	0	1	0	0	0
573	K	0	1	0	1	1
574	Z	1	1	0	0	0
575	Q	1	0	0	0	1
576	O	0	1	1	1	1
577	V	1	0	1	1	0
578	I	0	1	0	0	1
579	A	0	0	0	0	1
580	L	0	1	1	0	0
581	L	0	1	1	0	0
582	I	0	1	0	0	1
583	U	1	0	1	0	1
584	O	0	1	1	1	1
585	B	0	0	0	1	0
586	K	0	1	0	1	1
587	C	0	0	0	1	1
588	L	0	1	1	0	0
589	J	0	1	0	1	0
590	F	0	0	1	1	0
591	D	0	0	1	0	0
592	E	0	0	1	0	1
593	I	0	1	0	0	1
594	U	1	0	1	0	1
595	O	0	1	1	1	1
596	B	0	0	0	1	0
597	J	0	1	0	1	0
598	Z	1	1	0	0	0
599	X	0	0	0	0	0
600	X	0	0	0	0	0
601	L	0	1	1	0	0
602	I	0	1	0	0	1
603	O	0	1	1	1	1
604	V	1	0	1	1	0
605	V	1	0	1	1	0
606	R	1	0	0	1	0
607	V	1	0	1	1	0
608	K	0	1	0	1	1
609	C	0	0	0	1	1
610	N	0	1	1	1	0
611	N	0	1	1	1	0
612	K	0	1	0	1	1
613	W	1	0	1	1	1
614	S	1	0	0	1	1
615	G	0	0	1	1	1
616	Q	1	0	0	0	1
617	Z	1	1	0	0	0
618	Z	1	1	0	0	0
619	S	1	0	0	1	1
620	F	0	0	1	1	0
621	N	0	1	1	1	0
622	C	0	0	0	1	1
623	G	0	0	1	1	1
624	L	0	1	1	0	0
625	L	0	1	1	0	0
626	E	0	0	1	0	1
627	B	0	0	0	1	0
628	N	0	1	1	1	0
629	H	0	1	0	0	0
630	O	0	1	1	1	1
631	V	1	0	1	1	0
632	U	1	0	1	0	1
633	Z	1	1	0	0	0
634	Z	1	1	0	0	0
