Point	Label	1	2	3	4	5	
484	S	1	0	0	1	1	
485	F	0	0	1	1	0	
486	N	0	1	1	1	0	
487	C	0	0	0	1	1	
488	G	0	0	1	1	1	
489	L	0	1	1	0	0	
490	N	0	1	1	1	0	
491	N	0	1	1	1	0	
492	N	0	1	1	1	0	
493	L	0	1	1	0	0	
494	N	0	1	1	1	0	
495	L	0	1	1	0	0	
496	L	0	1	1	0	0	
497	N	0	1	1	1	0	
498	N	0	1	1	1	0	
499	L	0	1	1	0	0	
500	L	0	1	1	0	0	
501	N	0	1	1	1	0	
502	M	0	1	1	0	1	
503	B	0	0	0	1	0	
504	H	0	1	0	0	0	
505	I	0	1	0	0	1	
506	L	0	1	1	0	0	
507	L	0	1	1	0	0	
508	K	0	1	0	1	1	
509	K	0	1	0	1	1	
510	N	0	1	1	1	0	
511	M	0	1	1	0	1	
512	B	0	0	0	1	0	
513	N	0	1	1	1	0	
514	W	1	0	1	1	1	
515	C	0	0	0	1	1	
516	G	0	0	1	1	1	
517	A	0	0	0	0	1	
518	L	0	1	1	0	0	
519	E	0	0	1	0	1	
520	R	1	0	0	1	0	
521	U	1	0	1	0	1	
522	L	0	1	1	0	0	
523	B	0	0	0	1	0	
524	N	0	1	1	1	0	
525	W	1	0	1	1	1	
526	D	0	0	1	0	0	
527	U	1	0	1	0	1	
528	W	1	0	1	1	1	
529	U	1	0	1	0	1	
530	L	0	1	1	0	0	
531	B	0	0	0	1	0	
532	N	0	1	1	1	0	
533	Z	1	1	0	0	0	
534	S	1	0	0	1	1	
535	E	0	0	1	0	1	
536	T	1	0	1	0	0	
537	X	0	0	0	0	0	
538	X	0	0	0	0	0	
539	L	0	1	1	0	0	
540	I	0	1	0	0	1	
541	Q	1	0	0	0	1	
542	G	0	0	1	1	1	
543	L	0	1	1	0	0	
544	A	0	0	0	0	1	
545	F	0	0	1	1	0	
546	N	0	1	1	1	0	
547	N	0	1	1	1	0	
548	H	0	1	0	0	0	
549	D	0	0	1	0	0	
550	L	0	1	1	0	0	
551	N	0	1	1	1	0	
552	D	0	0	1	0	0	
553	L	0	1	1	0	0	
554	F	0	0	1	1	0	
555	M	0	1	1	0	1	
556	B	0	0	0	1	0	
557	H	0	1	0	0	0	
558	D	0	0	1	0	0	
559	U	1	0	1	0	1	
560	M	0	1	1	0	1	
561	R	1	0	0	1	0	
562	O	0	1	1	1	1	
563	D	0	0	1	0	0	
564	L	0	1	1	0	0	
565	N	0	1	1	1	0	
566	N	0	1	1	1	0	
567	N	0	1	1	1	0	
568	D	0	0	1	0	0	
569	M	0	1	1	0	1	
570	B	0	0	0	1	0	
571	H	0	1	0	0	0	
572	I	0	1	0	0	1	
573	L	0	1	1	0	0	
574	M	0	1	1	0	1	
575	D	0	0	1	0	0	
576	I	0	1	0	0	1	
577	A	0	0	0	0	1	
578	Q	1	0	0	0	1	
579	E	0	0	1	0	1	
580	O	0	1	1	1	1	
581	A	0	0	0	0	1	
582	Q	1	0	0	0	1	
583	F	0	0	1	1	0	
584	S	1	0	0	1	1	
585	Z	1	1	0	0	0	
586	Z	1	1	0	0	0	
587	Q	1	0	0	0	1	
588	G	0	0	1	1	1	
589	M	0	1	1	0	1	
590	D	0	0	1	0	0	
591	E	0	0	1	0	1	
592	B	0	0	0	1	0	
593	W	1	0	1	1	1	
594	N	0	1	1	1	0	
595	C	0	0	0	1	1	
596	N	0	1	1	1	0	
597	N	0	1	1	1	0	
598	K	0	1	0	1	1	
599	R	1	0	0	1	0	
600	V	1	0	1	1	0	
601	V	1	0	1	1	0	
602	O	0	1	1	1	1	
603	V	1	0	1	1	0	
604	K	0	1	0	1	1	
605	C	0	0	0	1	1	
606	S	1	0	0	1	1	
607	G	0	0	1	1	1	
608	O	0	1	1	1	1	
609	W	1	0	1	1	1	
610	R	1	0	0	1	0	
611	D	0	0	1	0	0	
612	I	0	1	0	0	1	
613	A	0	0	0	0	1	
614	L	0	1	1	0	0	
615	L	0	1	1	0	0	
616	I	0	1	0	0	1	
617	V	1	0	1	1	0	
618	I	0	1	0	0	1	
619	A	0	0	0	0	1	
620	P	1	0	0	0	0	
621	W	1	0	1	1	1	
622	J	0	1	0	1	0	
623	F	0	0	1	1	0	
624	D	0	0	1	0	0	
625	E	0	0	1	0	1	
626	I	0	1	0	0	1	
627	Z	1	1	0	0	0	
628	S	1	0	0	1	1	
629	Z	1	1	0	0	0	
630	Z	1	1	0	0	0	
631	P	1	0	0	0	0	
632	K	0	1	0	1	1	
633	N	0	1	1	1	0	
634	N	0	1	1	1	0	
635	K	0	1	0	1	1	
636	S	1	0	0	1	1	
637	E	0	0	1	0	1	
638	R	1	0	0	1	0	
639	U	1	0	1	0	1	
640	L	0	1	1	0	0	
641	A	0	0	0	0	1	
642	N	0	1	1	1	0	
643	K	0	1	0	1	1	
644	I	0	1	0	0	1	
645	L	0	1	1	0	0	
646	L	0	1	1	0	0	
647	N	0	1	1	1	0	
648	N	0	1	1	1	0	
649	J	0	1	0	1	0	
650	G	0	0	1	1	1	
651	A	0	0	0	0	1	
652	L	0	1	1	0	0	
653	L	0	1	1	0	0	
654	M	0	1	1	0	1	
655	D	0	0	1	0	0	
656	E	0	0	1	0	1	
657	X	0	0	0	0	0	
658	X	0	0	0	0	0	
659	N	0	1	1	1	0	
660	K	0	1	0	1	1	
661	S	1	0	0	1	1	
662	F	0	0	1	1	0	
663	N	0	1	1	1	0	
664	C	0	0	0	1	1	
665	G	0	0	1	1	1	
666	L	0	1	1	0	0	
667	L	0	1	1	0	0	
668	E	0	0	1	0	1	
669	B	0	0	0	1	0	
670	N	0	1	1	1	0	
671	H	0	1	0	0	0	
672	O	0	1	1	1	1	
673	V	1	0	1	1	0	
674	V	1	0	1	1	0	
675	R	1	0	0	1	0	
676	V	1	0	1	1	0	
677	I	0	1	0	0	1	
678	A	0	0	0	0	1	
679	Q	1	0	0	0	1	
680	F	0	0	1	1	0	
681	R	1	0	0	1	0	
682	U	1	0	1	0	1	
683	O	0	1	1	1	1	
684	B	0	0	0	1	0	
685	K	0	1	0	1	1	
686	C	0	0	0	1	1	
687	N	0	1	1	1	0	
688	N	0	1	1	1	0	
689	K	0	1	0	1	1	
690	V	1	0	1	1	0	
691	I	0	1	0	0	1	
692	A	0	0	0	0	1	
693	N	0	1	1	1	0	
694	K	0	1	0	1	1	
695	W	1	0	1	1	1	
696	R	1	0	0	1	0	
697	D	0	0	1	0	0	
698	I	0	1	0	0	1	
699	A	0	0	0	0	1	
700	N	0	1	1	1	0	
701	K	0	1	0	1	1	
702	W	1	0	1	1	1	
703	S	1	0	0	1	1	
704	G	0	0	1	1	1	
705	O	0	1	1	1	1	
706	Z	1	1	0	0	0	
707	Q	1	0	0	0	1	
708	Z	1	1	0	0	0	
709	W	1	0	1	1	1	
710	C	0	0	0	1	1	
711	G	0	0	1	1	1	
712	A	0	0	0	0	1	
713	L	0	1	1	0	0	
714	E	0	0	1	0	1	
715	R	1	0	0	1	0	
716	U	1	0	1	0	1	
717	L	0	1	1	0	0	
718	A	0	0	0	0	1	
719	N	0	1	1	1	0	
720	K	0	1	0	1	1	
721	I	0	1	0	0	1	
722	L	0	1	1	0	0	
723	N	0	1	1	1	0	
724	K	0	1	0	1	1	
725	T	1	0	1	0	0	
726	I	0	1	0	0	1	
727	L	0	1	1	0	0	
728	L	0	1	1	0	0	
729	N	0	1	1	1	0	
730	N	0	1	1	1	0	
731	J	0	1	0	1	0	
732	G	0	0	1	1	1	
733	A	0	0	0	0	1	
734	L	0	1	1	0	0	
735	L	0	1	1	0	0	
736	M	0	1	1	0	1	
737	D	0	0	1	0	0	
738	E	0	0	1	0	1	
739	I	0	1	0	0	1	
740	O	0	1	1	1	1	
741	V	1	0	1	1	0	
742	U	1	0	1	0	1	
743	U	1	0	1	0	1	
744	O	0	1	1	1	1	
745	D	0	0	1	0	0	
746	L	0	1	1	0	0	
747	L	0	1	1	0	0	
748	N	0	1	1	1	0	
749	N	0	1	1	1	0	
750	D	0	0	1	0	0	
751	L	0	1	1	0	0	
752	M	0	1	1	0	1	
753	D	0	0	1	0	0	
754	E	0	0	1	0	1	
755	K	0	1	0	1	1	
756	N	0	1	1	1	0	
757	N	0	1	1	1	0	
758	J	0	1	0	1	0	
759	G	0	0	1	1	1	
760	A	0	0	0	0	1	
761	L	0	1	1	0	0	
762	L	0	1	1	0	0	
763	A	0	0	0	0	1	
764	S	1	0	0	1	1	
765	Q	1	0	0	0	1	
766	L	0	1	1	0	0	
767	U	1	0	1	0	1	
768	A	0	0	0	0	1	
769	F	0	0	1	1	0	
770	C	0	0	0	1	1	
771	N	0	1	1	1	0	
772	H	0	1	0	0	0	
773	O	0	1	1	1	1	
774	W	1	0	1	1	1	
775	N	0	1	1	1	0	
776	C	0	0	0	1	1	
777	X	0	0	0	0	0	
778	X	0	0	0	0	0	
779	L	0	1	1	0	0	
780	I	0	1	0	0	1	
781	Q	1	0	0	0	1	
782	G	0	0	1	1	1	
783	L	0	1	1	0	0	
784	A	0	0	0	0	1	
785	F	0	0	1	1	0	
786	N	0	1	1	1	0	
787	N	0	1	1	1	0	
788	H	0	1	0	0	0	
789	D	0	0	1	0	0	
790	L	0	1	1	0	0	
791	E	0	0	1	0	1	
792	R	1	0	0	1	0	
793	V	1	0	1	1	0	
794	V	1	0	1	1	0	
795	O	0	1	1	1	1	
796	V	1	0	1	1	0	
797	K	0	1	0	1	1	
798	C	0	0	0	1	1	
799	S	1	0	0	1	1	
800	G	0	0	1	1	1	
801	O	0	1	1	1	1	
802	W	1	0	1	1	1	
803	R	1	0	0	1	0	
804	D	0	0	1	0	0	
805	I	0	1	0	0	1	
806	A	0	0	0	0	1	
807	L	0	1	1	0	0	
808	L	0	1	1	0	0	
809	I	0	1	0	0	1	
810	U	1	0	1	0	1	
811	O	0	1	1	1	1	
812	B	0	0	0	1	0	
813	K	0	1	0	1	1	
814	C	0	0	0	1	1	
815	L	0	1	1	0	0	
816	I	0	1	0	0	1	
817	U	1	0	1	0	1	
818	O	0	1	1	1	1	
819	A	0	0	0	0	1	
820	Q	1	0	0	0	1	
821	F	0	0	1	1	0	
822	S	1	0	0	1	1	
823	Z	1	1	0	0	0	
824	Z	1	1	0	0	0	
825	Q	1	0	0	0	1	
826	G	0	0	1	1	1	
827	L	0	1	1	0	0	
828	B	0	0	0	1	0	
829	N	0	1	1	1	0	
830	H	0	1	0	0	0	
831	O	0	1	1	1	1	
832	V	1	0	1	1	0	
833	U	1	0	1	0	1	
834	U	1	0	1	0	1	
835	Q	1	0	0	0	1	
836	S	1	0	0	1	1	
837	L	0	1	1	0	0	
838	A	0	0	0	0	1	
839	N	0	1	1	1	0	
840	K	0	1	0	1	1	
841	S	1	0	0	1	1	
842	F	0	0	1	1	0	
843	M	0	1	1	0	1	
844	B	0	0	0	1	0	
845	H	0	1	0	0	0	
846	D	0	0	1	0	0	
847	U	1	0	1	0	1	
848	L	0	1	1	0	0	
849	A	0	0	0	0	1	
850	L	0	1	1	0	0	
851	L	0	1	1	0	0	
852	I	0	1	0	0	1	
853	O	0	1	1	1	1	
854	V	1	0	1	1	0	
855	U	1	0	1	0	1	
856	U	1	0	1	0	1	
857	O	0	1	1	1	1	
858	D	0	0	1	0	0	
859	N	0	1	1	1	0	
860	D	0	0	1	0	0	
861	L	0	1	1	0	0	
862	M	0	1	1	0	1	
863	D	0	0	1	0	0	
864	E	0	0	1	0	1	
865	I	0	1	0	0	1	
866	U	1	0	1	0	1	
867	Q	1	0	0	0	1	
868	F	0	0	1	1	0	
869	R	1	0	0	1	0	
870	V	1	0	1	1	0	
871	K	0	1	0	1	1	
872	C	0	0	0	1	1	
873	N	0	1	1	1	0	
874	N	0	1	1	1	0	
875	J	0	1	0	1	0	
876	G	0	0	1	1	1	
877	A	0	0	0	0	1	
878	N	0	1	1	1	0	
879	C	0	0	0	1	1	
880	Q	1	0	0	0	1	
881	S	1	0	0	1	1	
882	L	0	1	1	0	0	
883	A	0	0	0	0	1	
884	L	0	1	1	0	0	
885	M	0	1	1	0	1	
886	D	0	0	1	0	0	
887	L	0	1	1	0	0	
888	U	1	0	1	0	1	
889	A	0	0	0	0	1	
890	F	0	0	1	1	0	
891	C	0	0	0	1	1	
892	N	0	1	1	1	0	
893	H	0	1	0	0	0	
894	O	0	1	1	1	1	
895	W	1	0	1	1	1	
896	N	0	1	1	1	0	
897	C	0	0	0	1	1	
898	L	0	1	1	0	0	
899	J	0	1	0	1	0	
900	F	0	0	1	1	0	
901	C	0	0	0	1	1	
902	N	0	1	1	1	0	
903	N	0	1	1	1	0	
904	M	0	1	1	0	1	
905	B	0	0	0	1	0	
906	H	0	1	0	0	0	
907	X	0	0	0	0	0	
908	X	0	0	0	0	0	
909	M	0	1	1	0	1	
910	D	0	0	1	0	0	
911	L	0	1	1	0	0	
912	U	1	0	1	0	1	
913	B	0	0	0	1	0	
914	W	1	0	1	1	1	
915	N	0	1	1	1	0	
916	D	0	0	1	0	0	
917	M	0	1	1	0	1	
918	O	0	1	1	1	1	
919	R	1	0	0	1	0	
920	A	0	0	0	0	1	
921	T	1	0	1	0	0	
922	U	1	0	1	0	1	
923	V	1	0	1	1	0	
924	O	0	1	1	1	1	
925	V	1	0	1	1	0	
926	K	0	1	0	1	1	
927	C	0	0	0	1	1	
