Point	Label	1	2	3	4	5	
926	H	0	1	0	0	0	
927	O	0	1	1	1	1	
928	V	1	0	1	1	0	
929	W	1	0	1	1	1	
930	R	1	0	0	1	0	
931	B	0	0	0	1	0	
932	N	0	1	1	1	0	
933	L	0	1	1	0	0	
934	B	0	0	0	1	0	
935	L	0	1	1	0	0	
936	B	0	0	0	1	0	
937	N	0	1	1	1	0	
938	L	0	1	1	0	0	
939	B	0	0	0	1	0	
940	N	0	1	1	1	0	
941	M	0	1	1	0	1	
942	A	0	0	0	0	1	
943	L	0	1	1	0	0	
944	L	0	1	1	0	0	
945	B	0	0	0	1	0	
946	N	0	1	1	1	0	
947	L	0	1	1	0	0	
948	B	0	0	0	1	0	
949	N	0	1	1	1	0	
950	M	0	1	1	0	1	
951	D	0	0	1	0	0	
952	E	0	0	1	0	1	
953	K	0	1	0	1	1	
954	N	0	1	1	1	0	
955	N	0	1	1	1	0	
956	K	0	1	0	1	1	
957	W	1	0	1	1	1	
958	S	1	0	0	1	1	
959	G	0	0	1	1	1	
960	Q	1	0	0	0	1	
961	Z	1	1	0	0	0	
962	Z	1	1	0	0	0	
963	S	1	0	0	1	1	
964	F	0	0	1	1	0	
965	N	0	1	1	1	0	
966	D	0	0	1	0	0	
967	M	0	1	1	0	1	
968	B	0	0	0	1	0	
969	H	0	1	0	0	0	
970	D	0	0	1	0	0	
971	U	1	0	1	0	1	
972	L	0	1	1	0	0	
973	A	0	0	0	0	1	
974	N	0	1	1	1	0	
975	K	0	1	0	1	1	
976	S	1	0	0	1	1	
977	F	0	0	1	1	0	
978	N	0	1	1	1	0	
979	D	0	0	1	0	0	
980	L	0	1	1	0	0	
981	F	0	0	1	1	0	
982	N	0	1	1	1	0	
983	C	0	0	0	1	1	
984	G	0	0	1	1	1	
985	L	0	1	1	0	0	
986	L	0	1	1	0	0	
987	E	0	0	1	0	1	
988	B	0	0	0	1	0	
989	N	0	1	1	1	0	
990	H	0	1	0	0	0	
991	O	0	1	1	1	1	
992	U	1	0	1	0	1	
993	A	0	0	0	0	1	
994	F	0	0	1	1	0	
995	C	0	0	0	1	1	
996	N	0	1	1	1	0	
997	H	0	1	0	0	0	
998	O	0	1	1	1	1	
999	V	1	0	1	1	0	
1000	W	1	0	1	1	1	
1001	S	1	0	0	1	1	
1002	Q	1	0	0	0	1	
1003	L	0	1	1	0	0	
1004	U	1	0	1	0	1	
1005	B	0	0	0	1	0	
1006	W	1	0	1	1	1	
1007	N	0	1	1	1	0	
1008	C	0	0	0	1	1	
1009	L	0	1	1	0	0	
1010	I	0	1	0	0	1	
1011	Q	1	0	0	0	1	
1012	H	0	1	0	0	0	
1013	P	1	0	0	0	0	
1014	K	0	1	0	1	1	
1015	N	0	1	1	1	0	
1016	N	0	1	1	1	0	
1017	K	0	1	0	1	1	
1018	S	1	0	0	1	1	
1019	E	0	0	1	0	1	
1020	R	1	0	0	1	0	
1021	U	1	0	1	0	1	
1022	L	0	1	1	0	0	
1023	A	0	0	0	0	1	
1024	N	0	1	1	1	0	
1025	K	0	1	0	1	1	
1026	T	1	0	1	0	0	
1027	J	0	1	0	1	0	
1028	G	0	0	1	1	1	
1029	A	0	0	0	0	1	
1030	L	0	1	1	0	0	
1031	L	0	1	1	0	0	
1032	E	0	0	1	0	1	
1033	B	0	0	0	1	0	
1034	N	0	1	1	1	0	
1035	H	0	1	0	0	0	
1036	O	0	1	1	1	1	
1037	V	1	0	1	1	0	
1038	W	1	0	1	1	1	
1039	S	1	0	0	1	1	
1040	Q	1	0	0	0	1	
1041	N	0	1	1	1	0	
1042	C	0	0	0	1	1	
1043	L	0	1	1	0	0	
1044	I	0	1	0	0	1	
1045	Q	1	0	0	0	1	
1046	H	0	1	0	0	0	
1047	O	0	1	1	1	1	
1048	W	1	0	1	1	1	
1049	N	0	1	1	1	0	
1050	C	0	0	0	1	1	
1051	L	0	1	1	0	0	
1052	I	0	1	0	0	1	
1053	Q	1	0	0	0	1	
1054	H	0	1	0	0	0	
1055	O	0	1	1	1	1	
1056	W	1	0	1	1	1	
1057	N	0	1	1	1	0	
1058	C	0	0	0	1	1	
1059	L	0	1	1	0	0	
1060	I	0	1	0	0	1	
1061	P	1	0	0	0	0	
1062	K	0	1	0	1	1	
1063	I	0	1	0	0	1	
1064	P	1	0	0	0	0	
1065	K	0	1	0	1	1	
1066	N	0	1	1	1	0	
1067	N	0	1	1	1	0	
1068	J	0	1	0	1	0	
1069	G	0	0	1	1	1	
1070	A	0	0	0	0	1	
1071	L	0	1	1	0	0	
1072	M	0	1	1	0	1	
1073	D	0	0	1	0	0	
1074	E	0	0	1	0	1	
1075	X	0	0	0	0	0	
1076	X	0	0	0	0	0	
1077	L	0	1	1	0	0	
1078	I	0	1	0	0	1	
1079	O	0	1	1	1	1	
1080	V	1	0	1	1	0	
1081	V	1	0	1	1	0	
1082	T	1	0	1	0	0	
1083	E	0	0	1	0	1	
1084	O	0	1	1	1	1	
1085	B	0	0	0	1	0	
1086	K	0	1	0	1	1	
1087	C	0	0	0	1	1	
1088	N	0	1	1	1	0	
1089	N	0	1	1	1	0	
1090	K	0	1	0	1	1	
1091	W	1	0	1	1	1	
1092	R	1	0	0	1	0	
1093	D	0	0	1	0	0	
1094	I	0	1	0	0	1	
1095	A	0	0	0	0	1	
1096	N	0	1	1	1	0	
1097	K	0	1	0	1	1	
1098	Z	1	1	0	0	0	
1099	Q	1	0	0	0	1	
1100	Z	1	1	0	0	0	
1101	Z	1	1	0	0	0	
1102	S	1	0	0	1	1	
1103	F	0	0	1	1	0	
1104	N	0	1	1	1	0	
1105	D	0	0	1	0	0	
1106	M	0	1	1	0	1	
1107	B	0	0	0	1	0	
1108	H	0	1	0	0	0	
1109	D	0	0	1	0	0	
1110	U	1	0	1	0	1	
1111	L	0	1	1	0	0	
1112	A	0	0	0	0	1	
1113	N	0	1	1	1	0	
1114	K	0	1	0	1	1	
1115	S	1	0	0	1	1	
1116	F	0	0	1	1	0	
1117	N	0	1	1	1	0	
1118	C	0	0	0	1	1	
1119	G	0	0	1	1	1	
1120	L	0	1	1	0	0	
1121	L	0	1	1	0	0	
1122	E	0	0	1	0	1	
1123	B	0	0	0	1	0	
1124	N	0	1	1	1	0	
1125	H	0	1	0	0	0	
1126	O	0	1	1	1	1	
1127	V	1	0	1	1	0	
1128	V	1	0	1	1	0	
1129	R	1	0	0	1	0	
1130	V	1	0	1	1	0	
1131	J	0	1	0	1	0	
1132	Z	1	1	0	0	0	
1133	T	1	0	1	0	0	
1134	E	0	0	1	0	1	
1135	O	0	1	1	1	1	
1136	B	0	0	0	1	0	
1137	K	0	1	0	1	1	
1138	D	0	0	1	0	0	
1139	I	0	1	0	0	1	
1140	B	0	0	0	1	0	
1141	K	0	1	0	1	1	
1142	C	0	0	0	1	1	
1143	L	0	1	1	0	0	
1144	I	0	1	0	0	1	
1145	U	1	0	1	0	1	
1146	Q	1	0	0	0	1	
1147	F	0	0	1	1	0	
1148	R	1	0	0	1	0	
1149	V	1	0	1	1	0	
1150	J	0	1	0	1	0	
1151	Z	1	1	0	0	0	
1152	S	1	0	0	1	1	
1153	Z	1	1	0	0	0	
1154	U	1	0	1	0	1	
1155	A	0	0	0	0	1	
1156	F	0	0	1	1	0	
1157	D	0	0	1	0	0	
1158	F	0	0	1	1	0	
1159	C	0	0	0	1	1	
1160	N	0	1	1	1	0	
1161	H	0	1	0	0	0	
1162	O	0	1	1	1	1	
1163	W	1	0	1	1	1	
1164	N	0	1	1	1	0	
1165	C	0	0	0	1	1	
1166	L	0	1	1	0	0	
1167	I	0	1	0	0	1	
1168	P	1	0	0	0	0	
1169	K	0	1	0	1	1	
1170	N	0	1	1	1	0	
1171	N	0	1	1	1	0	
1172	J	0	1	0	1	0	
1173	G	0	0	1	1	1	
1174	A	0	0	0	0	1	
1175	L	0	1	1	0	0	
1176	M	0	1	1	0	1	
1177	D	0	0	1	0	0	
1178	E	0	0	1	0	1	
1179	K	0	1	0	1	1	
1180	N	0	1	1	1	0	
1181	N	0	1	1	1	0	
1182	K	0	1	0	1	1	
1183	R	1	0	0	1	0	
1184	V	1	0	1	1	0	
1185	V	1	0	1	1	0	
1186	P	1	0	0	0	0	
1187	H	0	1	0	0	0	
1188	R	1	0	0	1	0	
1189	D	0	0	1	0	0	
1190	J	0	1	0	1	0	
1191	Z	1	1	0	0	0	
1192	Q	1	0	0	0	1	
1193	Z	1	1	0	0	0	
1194	V	1	0	1	1	0	
1195	O	0	1	1	1	1	
1196	U	1	0	1	0	1	
1197	I	0	1	0	0	1	
1198	L	0	1	1	0	0	
1199	L	0	1	1	0	0	
1200	J	0	1	0	1	0	
1201	F	0	0	1	1	0	
1202	C	0	0	0	1	1	
1203	N	0	1	1	1	0	
1204	N	0	1	1	1	0	
1205	D	0	0	1	0	0	
1206	M	0	1	1	0	1	
1207	B	0	0	0	1	0	
1208	H	0	1	0	0	0	
1209	X	0	0	0	0	0	
1210	X	0	0	0	0	0	
